	Famp	Fphase	w
252	(-0.4022769437936083+1.5102632318053768j)	1.8311143862611041	144.50141523138495
253	(-0.7740904778312855+1.2676334878578033j)	2.119015726891792	145.0725670702442
254	(-1.088136472288759+0.9346921791602721j)	2.431905791656272	145.64371890910343
255	(-1.322364527694317+0.5293001463074174j)	2.7608553014539043	146.21487074796264
256	(-1.4604364296051573+0.07479363798330514j)	3.090424146854386	146.78602258682187
257	(-1.4930514718335308-0.40200708527886625j)	-2.878578132156995	147.3571744256811
258	(-1.4186589803751704-0.8730870421870516j)	-2.589903860681136	147.92832626454032
259	(-1.2434801905353747-1.311592976976519j)	-2.3295429408001684	148.49947810339955
260	(-0.9808296501889693-1.6940231853837702j)	-2.0956271954660566	149.0706299422588
261	(-0.6497996695326147-2.0020424907882792j)	-1.8846377825221035	149.641781781118
262	(-0.27344012296742826-2.2237629908745467j)	-1.6931449621020536	150.21293361997726
263	(0.12337975331861051-2.354394560221987j)	-1.5184401924203377	150.78408545883647
264	(0.5162088456596641-2.396236884426631j)	-1.358614173393057	151.3552372976957
265	(0.8831265248899661-2.3580479433322483j)	-1.2124501118033533	151.92638913655495
266	(1.2065259543072164-2.253876047058589j)	-1.0793001061719822	152.49754097541418
267	(1.47440675148334-2.1014809297656623j)	-0.9589948785262375	153.0686928142734
268	(1.681072505523229-1.920494239174772j)	-0.8517776027320663	153.63984465313263
269	(1.82719226002892-1.7304829811930855j)	-0.7582215769043176	154.21099649199186
270	(1.9192475018634239-1.549083159348428j)	-0.6790736987331966	154.78214833085107
271	(1.9684414974044935-1.3903658661534772j)	-0.6149605068855786	155.3533001697103
272	(1.98919226217134-1.2635836335225383j)	-0.5659179925518124	155.92445200856955
273	(1.9973622898905412-1.1724189593704197j)	-0.5307936560616277	156.49560384742875
274	(2.0083969294229775-1.114817783456217j)	-0.5067338228214795	157.066755686288
275	(2.0355489710562673-1.0834382654985362j)	-0.4891201538501532	157.63790752514723
276	(2.0883594886684067-1.0666825888289333j)	-0.4722306982864728	158.20905936400646
277	(2.1715440289205845-1.0502132269141458j)	-0.45046209425918154	158.7802112028657
278	(2.28439886585243-1.018794436902192j)	-0.4195052205558321	159.3513630417249
279	(2.420795273794059-0.958254842162271j)	-0.37691761987711014	159.92251488058415
280	(2.569773337601525-0.8573464851351309j)	-0.3220150817657835	160.49366671944338
281	(2.7166854730152186-0.7092845492870742j)	-0.25538364775832695	161.0648185583026
282	(2.8447801044680388-0.5127897271198104j)	-0.17834124870981824	161.63597039716183
283	(2.937065283300861-0.27251624792601903j)	-0.09252032114592958	162.20712223602106
284	(2.9782574721191533+0.0011769757707914526j)	0.0003951893751760584	162.77827407488027
285	(2.956607523728618+0.2930785210870218j)	0.09880384879880082	163.3494259137395
286	(2.8654063892531334+0.584499643623082j)	0.20122424435163513	163.92057775259875
287	(2.7040062062787174+0.855022822224089j)	0.306257526539909	164.49172959145795
288	(2.4782438114198957+1.0844457719609808j)	0.41248295328969414	165.0628814303172
289	(2.2002166747568666+1.2547353992480588j)	0.518278410908712	165.63403326917646
290	(1.8874279298117078+1.351815452156654j)	0.6215297628294049	166.20518510803566
291	(1.5613799585779153+1.3670328461355308j)	0.7191293186673069	166.7763369468949
292	(1.2457485887631283+1.298176400887418j)	0.8060042707475892	167.34748878575414
